Gene,t_stat,p_value,mean_PD,mean_Influenza,FDR_BH,log2FC
HIST1H4B,-1.7219659788202908,0.11676888350744816,60.311421241666665,96.236409625,0.1602186575404385,-0.6653407762988142
ISPD,-1.6739295583039264,0.11704827022331943,62.76605644166667,68.61059469047618,0.16058451707467603,-0.12651823840911902
BSX,-1.6584168913484603,0.11706454480738065,68.70663432619047,74.560481125,0.16058935923494788,-0.11633591692244138
MARCH8,-1.6755009263519416,0.11714141312052212,65.30832542499999,72.25353951666666,0.16067731388183962,-0.14370844928850612
COQ8B,1.6558987237681242,0.1171887289145148,101.72499510833333,88.88857801666667,0.16072471800619206,0.19257755002586663
KCNK1,1.6445330458472507,0.1176328855021251,66.45260214166669,60.42102443095238,0.16131632099769005,0.13514152459500028
TSPYL1,-1.6661212670419017,0.11787902412693434,653.4083952666667,778.584342797436,0.16163627206435657,-0.252513859315469
C16ORF62,1.6462345537589018,0.11793599707210885,96.69241015,82.86837820000001,0.1616967968562102,0.22011952339868124
ZNF410,1.6964224012434304,0.11807200906688214,337.2673899166667,296.872362125,0.1618656636103487,0.18346983294728325
TMEM254,1.7010658558995568,0.1184131361901401,254.76343845000002,216.186658,0.16231565665750275,0.2358745651409606
OR1J2,-1.6435406874690959,0.11855024170275028,70.08967671666667,78.68727910833331,0.16248591813930746,-0.1647093635635759
LINC01210,-1.638192467716403,0.1188078434598426,66.37190535833332,74.47632828333334,0.16282127774570554,-0.16387714043350776
ADORA2A,1.6582572362431243,0.11888452029734763,217.49425904166668,182.20551899999998,0.16290864119049267,0.25413240851272256
UBOX5,-1.6810446602188023,0.11892612340387186,69.91796911666667,78.78633326666667,0.1629479289787718,-0.16999042372483153
LINC00672,1.636774048761634,0.11910582522343681,95.75464290833334,84.88514093333336,0.16317640511202605,0.171922341712758
TET1,-1.640133988210764,0.11915339039564231,65.79511975833333,72.08114728333332,0.16322382245978398,-0.12975658352355612
ATXN3,-1.6361760794605422,0.11919616852261428,144.31244795833334,164.89111491666668,0.16326467261495162,-0.19107832357943355
SOX21,-1.645336079713459,0.11922740457573613,62.625668673809514,73.84942035833335,0.16328970626676906,-0.23438223067905817
GAS2,1.6409919586022361,0.11924648030273814,61.30456410714286,56.093326475000005,0.1632980819274536,0.1260157297297786
TSEN15,1.647095669482409,0.11944116169813472,248.724903275,218.31689004166665,0.16354690691116033,0.18732277689598664
PCYOX1,1.6487979300588116,0.11947528872703683,159.55736386666666,140.86380491071426,0.1635758598240426,0.17858228735824522
MYRIP,-1.6436388884482802,0.11950532486726037,64.11158445833334,72.881193625,0.1635992061416211,-0.18229292848471434
DEPDC7,-1.7101300736733767,0.1195619307094413,64.35668486666665,84.58135675833333,0.16365891656045198,-0.38896174431339414
LCORL,1.6358930677093126,0.1197282785559509,57.084469475000006,51.629253283333334,0.16385761294192647,0.14228754421825762
UROS,-1.6938491579581805,0.1197330985997077,495.1697310833333,602.3359723333333,0.16385761294192647,-0.28212787579203713
CAMTA1,-1.6349410580500252,0.11981283481952518,90.92995727499999,103.15283183333334,0.16394892688162654,-0.18009509043537797
DPP9,-1.6340289460525756,0.11997102990742821,273.436932875,320.78542374999995,0.1641475705107607,-0.22962432825935863
NOMO2,-1.6913137997902785,0.12014278957576552,760.9371004166667,1019.0801795,0.1643647284098421,-0.4209387440796082
TERB2,1.6310842864396555,0.12044956585774236,67.49039250833331,61.04854215833334,0.1647490954549929,0.1425043138057056
SMAD1,-1.6406064539838832,0.12044989423265037,59.41520909166667,67.40865475833333,0.1647490954549929,-0.17926707670068254
MS4A13,-1.6507314102241935,0.12048239239024897,64.30750599166666,70.71363573333333,0.16477565875579475,-0.13499864644931225
C2ORF57,-1.6318302341546516,0.12056877908685998,63.254552425,71.18893729166668,0.16487590801979984,-0.16797909331276095
OTUD6B-AS1,-1.6541579519718088,0.12059068046808995,112.80112714285715,130.909923125,0.16488796244144693,-0.21303825072179539
RPL30,1.6494687117524218,0.12085319958682869,14992.123811499998,12849.988647666667,0.16522898381011736,0.22242164696470645
RPS2,-1.6784054801276298,0.12107223236370106,6398.940183749999,8181.382471166666,0.16547457726246156,-0.35446255385536496
MRPL38,1.6273152870987966,0.12104929157853499,375.6637018416667,332.2234760416667,0.16547457726246156,0.17678696690825646
TTF1,-1.6402033870563346,0.12106350413018964,126.59303708333331,142.47249683333334,0.16547457726246156,-0.169224602383113
FAM86C2P,-1.6329032053911592,0.12112918452162244,76.57653027500001,84.253150825,0.16553446040915867,-0.13613290426249058
RPL38,1.6477889404080737,0.12168554034915895,18681.000985083334,16752.940907333334,0.1662767387918233,0.15714849686668586
GSKIP,1.6331172051845027,0.122018157949051,238.17651235,207.50227425000003,0.16671316310540474,0.19801260069246496
CPN2,-1.624048587689987,0.12212815423134048,77.72160449166665,89.91562187499999,0.16684535870268785,-0.20776858576226953
HAND2-AS1,-1.628619220484018,0.12217554540696421,63.26897469166666,71.255523275,0.16689200695227113,-0.16898541601694994
ZCCHC6,-1.6803543127618694,0.12248100679047144,117.83569782499998,148.5391345,0.16729113122600978,-0.3315548064213454
SLC6A10P,1.6478499399224502,0.12257600708977899,73.14652888333333,64.33121129285715,0.16740274109378012,0.18260676681945398
ZNF738,1.653236811668409,0.1225969661025224,4249.012885666667,3314.226142166667,0.16741321912775356,0.3583599308495735
WASL,1.620947529410998,0.12274056108654471,230.585209875,212.05817891666666,0.16759114322610136,0.12029568392928613
SLC2A3,1.6759602847411963,0.12290603887664575,2657.023507041667,1893.2019205833335,0.1677807247936876,0.4887637343106235
FKBP1AP1,1.6196516157913496,0.12289449874915245,99.51324929761904,84.39278172499999,0.1677807247936876,0.23519965613867733
RPL21,-1.6619883792927255,0.12301417009521544,7966.578263166666,9397.495582583333,0.1679101444263584,-0.23828855780089242
SCCPDH,-1.6663283694115663,0.12303174370049164,70.01948925833334,83.50971733333333,0.16791594135898988,-0.2509022537871708
GATSL3,-1.6178103239163455,0.12313262665191688,123.78320116666666,137.65114553333333,0.16801722934959418,-0.15203581027979496
MARCO,1.6699617826580835,0.12313133829016223,99.85468358333333,82.66448763809524,0.16801722934959418,0.26959079354070603
SPAG11A,1.6186201937194207,0.12316943745699682,64.898900875,60.03735004166666,0.16804925955150624,0.11056207437196086
ARMC10,-1.6164747842861487,0.12343445888644715,191.72798733333332,220.99773816666666,0.16839261389879104,-0.20397888734867653
HSPBP1,-1.66756412158616,0.12349460452750563,73.35333287916667,80.12006008333333,0.16844346156665063,-0.12566130854695423
ACTR6,1.6165260103541046,0.12349846809148558,521.7186856666667,450.2600402499999,0.16844346156665063,0.21207570094707862
SLC36A4,-1.622239872788649,0.12352454582571992,135.5022593095238,156.64827605833335,0.1684607941772996,-0.20778456367941622
H2AFV,-1.6269833304322783,0.12367051643447582,68.535172125,76.42322844166667,0.1686334323058303,-0.1550235640444999
SEL1L3,-1.6963280713295616,0.12368216136297182,769.9607531833333,2056.215838666667,0.1686334323058303,-1.4159638415199574
RASGRP4,1.6481506954759155,0.12369128423575268,88.32974825,77.29185788333334,0.1686334323058303,0.19027841673620127
CAPS2,1.6448649553733203,0.1237549147822126,197.79644944166665,173.15978693333332,0.16870192862229566,0.19088044255664816
AHCYL1,-1.6469699347495437,0.12393705052875861,979.917887625,1151.4174770416666,0.1689319381936779,-0.23245916604196992
CPSF1,-1.6779916250753346,0.12401723618793663,350.014047375,424.67245433333335,0.1690229503480802,-0.278214967491909
SRP68,-1.6561079351985524,0.12417352202677401,415.32170608333337,504.23628675,0.1692176484466096,-0.279259479811536
HYPK,1.6209153516881476,0.12442981529003054,1295.5785470416665,1048.0533591666667,0.16954857495992048,0.30562154647039996
MIR1909,-1.628014505467495,0.12449353222354484,73.17784463333332,85.56801523571428,0.1696170529862311,-0.22284573444036582
FAM71E2,-1.6108164502642672,0.12461704728547006,56.383303566666676,62.60974775833332,0.16976697975964133,-0.14861683888919863
RAD54B,1.6140489060450798,0.12476545100212666,75.44525736904762,70.81510514166665,0.16995077650019416,0.09013967673180723
DDX43,-1.6733781509329915,0.12480425926689173,82.73686250416668,112.24793608333334,0.16998526286486174,-0.4355499891738397
MCM3AP-AS1,-1.6136720225789547,0.12489435975608927,75.39345299166668,87.77329220833334,0.17008959499856516,-0.21667669851090388
KCNQ2,-1.6163379472345618,0.1249109239840393,69.40569746666667,76.34705045833333,0.17009376874515242,-0.13565409585257093
EFL1,-1.6647977448579838,0.12496042705733224,118.85483162500002,129.58115458333333,0.17012860472708416,-0.12365863424528012
NAA10,-1.650282296893019,0.12496351085310825,300.0740606634615,339.6079178273809,0.17012860472708416,-0.17799355594729782
ISG20,-1.6908042968661459,0.1251322903301329,2088.735643875,71155.15779283333,0.17033998035432957,-5.089596256858602
LSM7,-1.6778167688415964,0.1252024348137982,817.7595445833333,966.8110061250002,0.17041705505605026,-0.24128552623566435
CELSR3,1.6097618274690924,0.1252195846182514,68.69645593452381,57.488975833333335,0.17042198813890339,0.25292056980135946
TRUB1,-1.6087124800173325,0.12523508365945524,58.63470749583333,65.26047866666667,0.17042467373465126,-0.15199639954732724
CABP7,-1.6094684331480673,0.12583326678331247,62.139031033333325,71.5635982,0.17122021182178584,-0.20071387591686207
UBE2V1,1.622995471481032,0.1259687675243021,89.06452440000001,80.79341566666668,0.17138607826435662,0.13897424188709806
UTP18,-1.6570646361861683,0.12602696311365016,187.29114666666666,218.5067130833333,0.1714467431690771,-0.22129989486535617
DUS2,1.611095932397583,0.12609997540144363,304.20825475000004,285.3615134583333,0.1715275493963284,0.09195637258117806
FOSB,1.6643970587700003,0.12637389944464286,304.35187833333333,122.83116720833334,0.17188159898558938,1.302098245940292
SLC11A2,1.6027560065872397,0.12639130211276522,308.8127763333334,251.94536045833334,0.1718867141522765,0.2925708631150581
SDHAP2,1.6292300850176382,0.12643907055969203,659.4044538333334,534.7045989666667,0.1719331199063371,0.3019121684695669
AHCYL2,-1.6037404137797464,0.12651583102176417,87.67532548452382,96.47610483333332,0.172018935024736,-0.13651588119011482
NAP1L6,-1.602050996086519,0.12655331484726529,62.23104805833333,69.09285060833335,0.17205133438449965,-0.14863416600886215
RNF40,1.6014879592007805,0.12670804123337198,317.1406800416666,275.4239873166667,0.17222452206477745,0.20278204405105527
MPP6,-1.626992609723896,0.12670031621724118,63.274482158333356,77.83819983333333,0.17222452206477745,-0.29464875300037985
UBE2Z,1.6093595880283404,0.12689670215867224,275.5532557083334,247.10078095833336,0.17246235003767343,0.15663104972803676
ZNHIT1,-1.655762745895333,0.1269164183787372,593.0757715833333,746.5675547916667,0.17247054266308118,-0.3315570042187126
MC2R,-1.6001459595352523,0.12711463689233302,59.49729015833334,66.83885049166666,0.17272127950430238,-0.16524120257079478
MRPS2,1.6218384775782222,0.12714745670780264,158.11931479166665,142.86311283333333,0.1727472454731845,0.14541224286376764
ZBTB32,-1.6477805743003504,0.1273214967425876,88.21787490952381,114.41547218333335,0.17296505217860958,-0.3714319495394216
PLAGL2,1.623055031473263,0.12753618290049942,328.4782666666667,278.808668,0.17321934941751566,0.23574264860998717
CFAP43,-1.6190743469145292,0.1275292821319627,67.65683158333333,83.64298924166667,0.17321934941751566,-0.3019872979220173
RBM34,-1.6276406215423547,0.1276560553263874,715.9799663749999,855.5593907083334,0.17336347241996997,-0.25662047283003453
LANCL3,1.6113095799828416,0.1276957755504277,59.84836839285714,53.370230375000006,0.17339872528671074,0.16240163751351933
FECH,1.6040836900171827,0.12773052327785056,138.62625654166666,115.83675235000001,0.17342721910570225,0.25707610204571374
CSH1,1.613906685009564,0.12776626396472762,70.65964654583333,64.30151815416667,0.1734570548384407,0.1340443951380701
HAUS4,1.5983489225714975,0.12794206951652504,247.05066099166666,222.35776128214283,0.17367701744324665,0.15127841506877981
LRRC14,-1.6127014207428194,0.1280699813190448,173.38628416666668,204.20893070833336,0.17383192552191795,-0.23480694481036135
LPIN2,-1.6502093327096834,0.12822027948303374,210.14908566666668,247.62098733333332,0.17401718240911515,-0.23568608670202984
TSPAN11,-1.595495984628957,0.1282640732241652,55.23448891666667,58.953191233333335,0.17405786996494144,-0.09238133396390413
ANP32D,-1.5961485987790203,0.12837042726807069,58.342922958333325,64.39151264166667,0.1741834356641924,-0.14002740714335804
CAMLG,-1.6565636412617961,0.1287331297377222,2088.1568402499997,2519.7857568333334,0.1746567712603962,-0.27095270325668075
ZIK1,-1.6001519786981944,0.12904476197924386,107.67539379166665,115.98174832499998,0.17506072361525332,-0.10625813251826255
HDDC3,1.66218692399326,0.12909602186295208,209.20233530833335,157.54255353333332,0.17511140870634043,0.4069085792909348
PPP6R1,-1.5954946587902274,0.12912797584433214,223.25109107499998,258.3466247307693,0.17513589834645693,-0.2097665893804157
SLC5A10,1.5983695905935733,0.12922694817257513,81.41070590833333,74.37104215000001,0.1752512697206379,0.12882142807867947
SFXN1,-1.610492001963947,0.12924238010520125,113.04397187499998,128.75803045833334,0.1752533350544055,-0.1862336359493737
C8ORF82,-1.6135307385975022,0.1294541970901591,104.6310407,120.443463625,0.17552167043322983,-0.20125099594709095
ANKRD24,1.5890588699581363,0.12955237165362182,70.71395325,62.97876696666666,0.17562025713543436,0.1646606603954135
BRINP3,-1.6327166180346182,0.12955478492649702,62.64210410833333,71.041592075,0.17562025713543436,-0.1788485300412308
GKAP1,1.6034101469798376,0.12960104936111527,111.17876179761905,94.45588137500002,0.1756640729292225,0.23289356906439718
ALDH7A1,1.6351651474901108,0.12962840955545724,71.50432748333334,64.53677645833332,0.17568225883605046,0.145762393063805
FRA10AC1,-1.6413354971823022,0.12981636255105433,68.28818883333334,80.556225075,0.17591806497561677,-0.2351855548409194
CHD6,1.592333864575263,0.13016032234699954,189.28702491666667,167.64975558333333,0.17636520718057794,0.17414696453249423
RPLP0,1.602938723877847,0.13081655501145908,5195.533389583334,3965.6778795,0.17723533259617036,0.3896182755817499
FBXL19,-1.5990541935828708,0.1308575396093768,70.2059054761905,82.07372354166668,0.17727179863220596,-0.22239532418846775
STOX2,-1.5827825256134849,0.13094209268839316,66.86202535833334,78.27041025000001,0.17736727240096256,-0.22417795455826717
RPL24,-1.5944793640742954,0.13114599058857393,12199.057106416669,13893.532147083333,0.1776243664856532,-0.18762935650335955
WDR48,1.5812697325350829,0.1312283607957152,415.55389625,368.729678125,0.1777168256691758,0.17203231922799844
SYCP3,-1.581214618707017,0.13147815566089502,64.65298720833331,74.10744781666668,0.1780359764994387,-0.1940953204087137
CNGA4,-1.583725879544675,0.13154302630902057,58.170901225,64.82823416250001,0.17810467778784217,-0.15381862931511936
THNSL1,1.613741604067328,0.1315942417676256,97.66084911666665,87.591270625,0.17815487764823063,0.1553131545531361
DBNDD2,1.631820138707232,0.1316334753172585,555.3324875000001,412.32735142380955,0.17818884712048316,0.4286625200099152
PLCL1,1.5798156046216245,0.13168402415571923,79.87197956904762,74.36946286666667,0.17823812486433155,0.10165981480498942
SLC26A5,-1.5849352613541499,0.13174502168465452,59.00204677500001,64.71151938690477,0.1783015331070512,-0.13113458620023355
CCSAP,-1.5848663645669796,0.1318972426690752,73.80323948333334,84.09141558333333,0.17848837478577464,-0.18591284362187643
RHOT2,-1.6166316145833806,0.13193384667360594,336.33252141666674,383.10574770833335,0.17851873583413175,-0.18733214051269442
PDE4DIP,1.6244234207614183,0.13232498249776614,66.56030124166668,61.550543433333324,0.1790095318307766,0.11115334247677833
YAE1D1,-1.6154031476165305,0.1323233568440817,130.06218158333334,145.17531118333335,0.1790095318307766,-0.15744821129559128
ST6GALNAC3,1.5940268467739567,0.13240628499486126,84.11788776666667,74.44127650833335,0.17910028888193794,0.17410826282584324
UBE2I,1.5774697608160588,0.13249657509794985,807.5501234166666,740.20059775,0.17920318229220353,0.1254731667808393
C6ORF163,-1.5995487047839718,0.1325897778392245,69.60091133333333,83.18927282500002,0.17929074917087665,-0.25394961433957697
